16gb
bufsize	128	256	384	512	640	768	896	1024	1152	1280	1408	1536	1664	1792	1920	2048	2176	2304	2432	2560	2688	2816	2944	3072	3200	3328	3456	3584	3712	3840	3968	4096	
time	9814	8608	8628	8185	8824	8494	8541	8322	8180	8177	8004	7780	7688	7988	8065	8021	7890	8227	7986	8401	7963	8291	8067	8442	8425	8071	8002	8027	7988	8167	8276	8189	
