14gb
bufsize	128	256	384	512	640	768	896	1024	1152	1280	1408	1536	1664	1792	1920	2048	2176	2304	2432	2560	2688	2816	2944	3072	3200	3328	3456	3584	3712	3840	3968	4096	
time	6692	5529	4810	4713	4656	4545	4407	4422	4461	4534	4640	4477	4446	4392	4401	4549	4342	4547	4614	4571	4515	4396	4495	4384	4419	4512	4457	4620	4473	4564	4524	4605	
