8gb
bufsize	128	256	384	512	640	768	896	1024	1152	1280	1408	1536	1664	1792	1920	2048	2176	2304	2432	2560	2688	2816	2944	3072	3200	3328	3456	3584	3712	3840	3968	4096	
time	1158	1170	1199	1200	1195	1182	1194	1205	1219	1237	1237	1278	1279	1331	1277	1279	1323	1306	1312	1319	1332	1330	1340	1350	1350	1372	1376	1398	1400	1404	1419	1417	
