6gb
bufsize	128	256	384	512	640	768	896	1024	1152	1280	1408	1536	1664	1792	1920	2048	2176	2304	2432	2560	2688	2816	2944	3072	3200	3328	3456	3584	3712	3840	3968	4096	
time	865	881	881	890	913	904	911	928	929	940	949	983	970	996	1004	992	1002	1035	1019	1042	1027	1047	1054	1065	1055	1073	1114	1106	1108	1105	1097	1103	
